date,home_team,away_team,home_score,away_score,result_home,result_away,home_win_pct,away_win_pct,home_avg_ops,home_avg_era,home_avg_whip,away_avg_ops,away_avg_era,away_avg_whip
2025-04-27,Seattle Mariners,Miami Marlins,7,6,1,0,0.6,0.4,0.6702666666666666,2.8,1.1462666666666668,0.6343,6.5875,1.7119
2025-04-27,Arizona Diamondbacks,Atlanta Braves,6,4,1,0,0.4666666666666667,0.26666666666666666,0.7912000000000001,4.1206,1.2103333333333333,0.6154,5.118666666666667,1.3589999999999998
2025-04-27,San Diego Padres,Tampa Bay Rays,2,4,0,1,0.8,0.5,0.7494000000000002,1.26,0.9163333333333334,0.6203750000000001,3.7257500000000006,1.056125
2025-04-27,Los Angeles Dodgers,Pittsburgh Pirates,9,2,1,0,0.7857142857142857,0.3333333333333333,0.7711428571428572,3.4714285714285715,1.2657857142857143,0.6019333333333333,3.8504666666666667,1.1895333333333333
2025-04-27,Athletics,Chicago White Sox,3,2,1,0,0.35714285714285715,0.2,0.7189285714285714,5.642857142857143,1.5952142857142857,0.6110666666666666,4.572533333333333,1.5119333333333336
2025-04-27,San Francisco Giants,Texas Rangers,3,2,1,0,0.6666666666666666,0.35714285714285715,0.6739999999999999,3.0492500000000002,1.3148333333333333,0.6137857142857143,4.409285714285715,1.3122142857142858
2025-04-27,Colorado Rockies,Cincinnati Reds,1,8,0,1,0.2727272727272727,0.5333333333333333,0.7802727272727273,5.388454545454545,1.5197272727272726,0.7427999999999998,4.091666666666667,1.218
2025-04-27,Kansas City Royals,Houston Astros,3,7,0,1,0.7333333333333333,0.36363636363636365,0.6422666666666667,2.7236666666666665,1.071866666666667,0.5701818181818181,3.9380909090909095,1.142
2025-04-27,Minnesota Twins,Los Angeles Angels,5,0,1,0,0.5714285714285714,0.4117647058823529,0.7170714285714287,3.2040714285714285,1.1881428571428572,0.6335294117647059,5.527823529411765,1.5301176470588234
2025-04-27,Detroit Tigers,Baltimore Orioles,7,0,1,0,0.8,0.3333333333333333,0.7612666666666669,1.8533333333333333,1.0961999999999998,0.6059333333333333,4.491666666666666,1.3870666666666667
2025-04-27,Cleveland Guardians,Boston Red Sox,3,13,0,1,0.7272727272727273,0.4666666666666667,0.6324545454545454,2.8181818181818183,1.303,0.6806000000000001,4.449333333333334,1.244
2025-04-27,New York Yankees,Toronto Blue Jays,5,1,1,0,0.6153846153846154,0.38461538461538464,0.8531538461538463,4.484153846153846,1.2734615384615384,0.5733076923076923,3.130923076923077,1.2016153846153845
2025-04-27,New York Yankees,Toronto Blue Jays,11,2,1,0,0.6428571428571429,0.35714285714285715,0.8539285714285716,4.235285714285714,1.2380714285714285,0.5622857142857143,3.3090714285714284,1.214
2025-04-27,Washington Nationals,New York Mets,8,7,1,0,0.5714285714285714,0.5,0.7492857142857143,3.814285714285714,1.290285714285714,0.6521428571428572,2.6622857142857144,1.2171428571428573
2025-04-27,St. Louis Cardinals,Milwaukee Brewers,1,7,0,1,0.7142857142857143,0.26666666666666666,0.8237142857142857,2.594785714285714,0.8961428571428574,0.6967333333333335,5.753133333333334,1.6529333333333334
2025-04-28,Houston Astros,Detroit Tigers,8,5,1,0,0.6,0.4166666666666667,0.6703333333333334,2.7333333333333334,1.0148000000000001,0.6361666666666667,4.354166666666667,1.16
2025-04-28,Los Angeles Dodgers,Miami Marlins,7,6,1,0,0.8,0.36363636363636365,0.7895333333333334,3.3733333333333335,1.2554666666666667,0.6547272727272727,6.704545454545454,1.7153636363636364
2025-04-28,Colorado Rockies,Atlanta Braves,3,6,0,1,0.25,0.25,0.7395,5.606083333333333,1.55975,0.627375,5.1503125,1.3599999999999999
2025-04-28,Texas Rangers,Athletics,1,2,0,1,0.7692307692307693,0.6153846153846154,0.6772307692307693,2.230769230769231,0.9402307692307692,0.738,3.6407692307692305,1.3121538461538462
2025-04-28,Cincinnati Reds,St. Louis Cardinals,3,1,1,0,0.5,0.15384615384615385,0.6362499999999999,2.9499999999999997,1.0084166666666667,0.6482307692307692,6.460153846153846,1.6593846153846152
2025-04-28,Baltimore Orioles,New York Yankees,4,3,1,0,0.45454545454545453,0.5384615384615384,0.7567272727272726,6.4,1.7898181818181818,0.7210769230769232,3.6045384615384615,1.1855384615384617
2025-04-28,Cleveland Guardians,Minnesota Twins,1,11,0,1,0.6666666666666666,0.23076923076923078,0.6395833333333333,3.5833333333333335,1.3795833333333334,0.5859230769230769,4.548076923076923,1.314076923076923
2025-04-28,Washington Nationals,New York Mets,5,19,0,1,0.6,0.4666666666666667,0.7558666666666667,3.96,1.3079999999999998,0.6599333333333334,2.9888,1.2320000000000002
2025-04-29,Los Angeles Dodgers,Miami Marlins,15,2,1,0,0.8125,0.3333333333333333,0.7941875000000002,3.44375,1.252,0.6544166666666666,6.628,1.7420833333333334
2025-04-29,San Diego Padres,San Francisco Giants,7,4,1,0,0.75,0.625,0.7298750000000002,1.43125,0.9423750000000001,0.69025,3.8249999999999997,1.189375
2025-04-29,Seattle Mariners,Los Angeles Angels,5,3,1,0,0.625,0.3888888888888889,0.6874374999999999,3.0,1.1579375,0.6198888888888888,5.470722222222222,1.5145555555555554
2025-04-29,Colorado Rockies,Atlanta Braves,2,8,0,1,0.23076923076923078,0.29411764705882354,0.7350769230769232,5.636384615384615,1.5765384615384614,0.6375882352941177,5.023823529411764,1.3453529411764704
2025-04-29,Texas Rangers,Athletics,15,2,1,0,0.7142857142857143,0.6428571428571429,0.660357142857143,2.2142857142857144,0.9682857142857142,0.7314285714285714,3.452142857142857,1.2819285714285713
2025-04-29,Chicago White Sox,Milwaukee Brewers,2,7,0,1,0.3333333333333333,0.3125,0.5870000000000001,3.8333333333333335,1.213,0.6991875000000002,5.456062500000001,1.639875
2025-04-29,Houston Astros,Detroit Tigers,6,4,1,0,0.625,0.38461538461538464,0.6839375000000001,2.875,1.013875,0.6449230769230769,4.365384615384615,1.1861538461538461
2025-04-29,Toronto Blue Jays,Boston Red Sox,2,10,0,1,0.6153846153846154,0.5,0.7338461538461539,4.403846153846154,1.1752307692307693,0.7080000000000001,4.358750000000001,1.2495625
2025-04-29,Tampa Bay Rays,Kansas City Royals,1,3,0,1,0.47368421052631576,0.23076923076923078,0.7257368421052632,3.431578947368421,1.1772105263157895,0.5508461538461538,4.063153846153846,1.4102307692307692
2025-04-29,Philadelphia Phillies,Washington Nationals,7,6,1,0,0.6923076923076923,0.3076923076923077,0.7804615384615385,4.346153846153846,1.2444615384615385,0.5839999999999999,5.471153846153846,1.481923076923077
2025-04-29,Pittsburgh Pirates,Chicago Cubs,0,9,0,1,0.46153846153846156,0.6153846153846154,0.6646923076923077,4.1440769230769225,1.1959230769230769,0.7879230769230768,4.5673076923076925,1.4441538461538461
2025-04-29,Baltimore Orioles,New York Yankees,3,15,0,1,0.5,0.5,0.7582499999999999,6.033333333333334,1.7425,0.7147142857142857,3.6685000000000003,1.1990714285714288
2025-04-29,Cleveland Guardians,Minnesota Twins,2,1,1,0,0.6153846153846154,0.2857142857142857,0.6293846153846153,4.153846153846154,1.4443846153846154,0.6182857142857142,4.294642857142857,1.291642857142857
2025-04-29,New York Mets,Arizona Diamondbacks,8,3,1,0,0.9230769230769231,0.5833333333333334,0.7287692307692308,2.0615384615384618,1.1581538461538459,0.7309166666666665,5.0369166666666665,1.3301666666666667
2025-04-30,Pittsburgh Pirates,Chicago Cubs,4,3,1,0,0.42857142857142855,0.6428571428571429,0.6543571428571429,4.490928571428571,1.2533571428571428,0.8201428571428571,4.241071428571429,1.4203571428571429
2025-04-30,Texas Rangers,Athletics,1,7,0,1,0.7333333333333333,0.6,0.6920666666666667,2.2,0.9778,0.7252,4.3469999999999995,1.4214666666666667
2025-04-30,Chicago White Sox,Milwaukee Brewers,4,6,0,1,0.3076923076923077,0.35294117647058826,0.5856153846153846,4.0,1.2735384615384615,0.703823529411765,5.2527647058823534,1.5891764705882352
2025-04-30,New York Mets,Arizona Diamondbacks,3,4,0,1,0.9285714285714286,0.5384615384615384,0.7436428571428572,2.0571428571428574,1.1468571428571426,0.7169230769230768,5.341769230769231,1.3432307692307692
2025-04-30,Toronto Blue Jays,Boston Red Sox,7,6,1,0,0.5714285714285714,0.5294117647058824,0.7156428571428571,4.803571428571429,1.226214285714286,0.734529411764706,4.220000000000001,1.2218235294117645
2025-04-30,Tampa Bay Rays,Kansas City Royals,0,3,0,1,0.45,0.2857142857142857,0.72155,3.41,1.17945,0.5540714285714285,3.844357142857143,1.3888571428571428
2025-04-30,Philadelphia Phillies,Washington Nationals,7,2,1,0,0.7142857142857143,0.2857142857142857,0.7787142857142858,4.25,1.2507857142857142,0.6037142857142855,5.599571428571429,1.4585000000000001
2025-04-30,Baltimore Orioles,New York Yankees,5,4,1,0,0.46153846153846156,0.5333333333333333,0.7329230769230768,6.56923076923077,1.8050769230769232,0.7548666666666667,3.6239333333333335,1.1636000000000002
2025-04-30,Cincinnati Reds,St. Louis Cardinals,1,9,0,1,0.5384615384615384,0.14285714285714285,0.6554615384615384,2.8,0.9906923076923078,0.6377857142857143,6.2397857142857145,1.648
2025-04-30,San Diego Padres,San Francisco Giants,5,3,1,0,0.7647058823529411,0.5882352941176471,0.7341176470588237,1.5823529411764705,0.9392352941176471,0.6838823529411765,4.063235294117646,1.2076470588235295
2025-04-30,Seattle Mariners,Los Angeles Angels,9,3,1,0,0.6470588235294118,0.3684210526315789,0.695235294117647,3.0,1.1617058823529414,0.6254210526315789,5.4788421052631575,1.5203684210526314
2025-04-30,Los Angeles Dodgers,Miami Marlins,12,7,1,0,0.8235294117647058,0.3076923076923077,0.8234705882352943,3.3588235294117648,1.2437058823529412,0.6496153846153846,7.329692307692308,1.8580769230769232
2025-04-30,Colorado Rockies,Atlanta Braves,2,1,1,0,0.21428571428571427,0.3333333333333333,0.7206428571428571,5.805214285714285,1.5909285714285712,0.6499444444444444,4.855833333333333,1.3199999999999998
2025-04-30,Houston Astros,Detroit Tigers,4,7,0,1,0.6470588235294118,0.35714285714285715,0.6923529411764706,2.9411764705882355,1.0261176470588236,0.6535000000000001,4.535714285714286,1.235357142857143
2025-04-30,Cleveland Guardians,Minnesota Twins,4,2,1,0,0.6428571428571429,0.26666666666666666,0.6348571428571427,3.9285714285714284,1.4047142857142858,0.6161333333333333,4.158333333333333,1.2722
2025-04-30,Cincinnati Reds,St. Louis Cardinals,0,6,0,1,0.5,0.2,0.6401428571428571,3.242857142857143,0.9992857142857144,0.6424666666666667,5.890466666666667,1.5899999999999999
2025-05-01,San Francisco Giants,Colorado Rockies,3,4,0,1,0.6923076923076923,0.06666666666666667,0.6592307692307691,2.968538461538462,1.299153846153846,0.5268666666666666,5.196666666666667,1.6476
2025-05-01,Los Angeles Angels,Detroit Tigers,4,10,0,1,0.5555555555555556,0.4,0.6807777777777778,3.7777777777777777,1.3951111111111112,0.6630666666666668,4.5,1.2715333333333334
2025-05-01,Toronto Blue Jays,Boston Red Sox,4,2,1,0,0.6,0.5,0.7234666666666667,4.843333333333334,1.2244666666666668,0.7351666666666667,4.307,1.2372777777777777
2025-05-01,Philadelphia Phillies,Washington Nationals,2,4,0,1,0.7333333333333333,0.26666666666666666,0.7894666666666666,4.1,1.2266666666666666,0.5935333333333332,5.751266666666667,1.4696
2025-05-01,Texas Rangers,Athletics,0,3,0,1,0.6875,0.625,0.684625,2.5,1.0069375,0.7325,4.1378125,1.4159374999999998
2025-05-01,Chicago White Sox,Milwaukee Brewers,8,0,1,0,0.2857142857142857,0.3888888888888889,0.5947142857142858,4.0,1.2857142857142858,0.704277777777778,5.183166666666668,1.5935
2025-05-01,Cleveland Guardians,Minnesota Twins,4,3,1,0,0.6666666666666666,0.25,0.6288666666666666,3.8,1.3703333333333334,0.6099374999999999,4.1796875,1.2395625
2025-05-01,Tampa Bay Rays,Kansas City Royals,2,8,0,1,0.42857142857142855,0.3333333333333333,0.7061904761904763,3.3904761904761904,1.1867619047619047,0.5665333333333333,3.588066666666667,1.3629333333333333
2025-05-01,New York Mets,Arizona Diamondbacks,2,4,0,1,0.8666666666666667,0.5714285714285714,0.7487333333333334,2.1866666666666665,1.1444666666666665,0.7099285714285714,5.1745,1.374285714285714
2025-05-01,Cincinnati Reds,St. Louis Cardinals,9,1,1,0,0.4666666666666667,0.25,0.6162666666666666,3.4266666666666667,1.0364000000000002,0.665625,5.5223125,1.525375
2025-05-01,Pittsburgh Pirates,Chicago Cubs,3,8,0,1,0.4666666666666667,0.6,0.6651333333333334,4.391533333333332,1.2438666666666667,0.803,4.183333333333334,1.4340000000000002
2025-05-02,Los Angeles Angels,Detroit Tigers,1,9,0,1,0.5,0.4375,0.6867000000000001,4.4,1.4334000000000002,0.6848125,4.46875,1.2615
2025-05-02,San Francisco Giants,Colorado Rockies,4,0,1,0,0.6428571428571429,0.125,0.6633571428571428,3.042214285714286,1.2857142857142858,0.5351874999999999,5.059375,1.621
2025-05-02,St. Louis Cardinals,New York Mets,3,9,0,1,0.6666666666666666,0.5,0.8072,2.8884666666666665,0.9401333333333336,0.7021875000000001,3.1145,1.2661250000000002
2025-05-02,Milwaukee Brewers,Chicago Cubs,0,10,0,1,0.6923076923076923,0.625,0.6728461538461539,2.909076923076923,1.0521538461538462,0.81625,4.046875,1.3999375
2025-05-02,Texas Rangers,Seattle Mariners,1,13,0,1,0.6470588235294118,0.5,0.6594117647058824,2.5294117647058822,1.0326470588235295,0.791,5.0071666666666665,1.512166666666667
2025-05-02,Chicago White Sox,Houston Astros,7,3,1,0,0.3333333333333333,0.4166666666666667,0.6088000000000001,3.7333333333333334,1.2444666666666668,0.59,3.859916666666667,1.1579166666666667
2025-05-02,Atlanta Braves,Los Angeles Dodgers,1,2,0,1,0.7272727272727273,0.46153846153846156,0.8183636363636364,3.5289090909090906,1.3057272727272728,0.6995384615384614,4.394230769230769,1.3546923076923076
2025-05-02,Pittsburgh Pirates,San Diego Padres,4,9,0,1,0.4375,0.4166666666666667,0.6554375,4.617062499999999,1.2703125000000002,0.6586666666666666,4.916666666666667,1.4364166666666665
2025-05-02,Boston Red Sox,Minnesota Twins,6,1,1,0,0.5714285714285714,0.23529411764705882,0.7490714285714285,3.922714285714286,1.4178571428571427,0.619470588235294,4.104,1.2548823529411763
2025-05-02,Toronto Blue Jays,Cleveland Guardians,5,3,1,0,0.625,0.4666666666666667,0.725,4.665625,1.2035,0.7212,5.163333333333332,1.4837333333333331
2025-05-02,New York Yankees,Tampa Bay Rays,3,0,1,0,0.6666666666666666,0.5555555555555556,0.8680000000000001,4.0196,1.2517999999999998,0.633888888888889,3.5340000000000007,1.0375555555555556
2025-05-02,Baltimore Orioles,Kansas City Royals,3,0,1,0,0.5,0.375,0.7392857142857141,6.385714285714286,1.7713571428571429,0.5925625,3.4888125000000003,1.3333125
2025-05-02,Philadelphia Phillies,Arizona Diamondbacks,3,2,1,0,0.6875,0.6,0.78125,3.90625,1.2194375,0.7179333333333332,4.962866666666667,1.3493333333333333
2025-05-02,Cincinnati Reds,Washington Nationals,6,1,1,0,0.5,0.3125,0.6291875,3.2125,1.02025,0.5887499999999999,5.5168125,1.4541250000000001
2025-05-02,Miami Marlins,Athletics,1,6,0,1,0.5,0.6470588235294118,0.72775,4.6733125,1.3511875,0.7228823529411765,3.8944117647058825,1.3653529411764704
2025-05-03,Cincinnati Reds,Washington Nationals,6,11,0,1,0.5294117647058824,0.29411764705882354,0.6340588235294118,3.0823529411764703,1.012529411764706,0.5817058823529411,5.589352941176471,1.4641764705882354
2025-05-03,Los Angeles Angels,Detroit Tigers,5,2,1,0,0.45454545454545453,0.47058823529411764,0.661909090909091,4.818181818181818,1.4647272727272729,0.7127058823529413,4.264705882352941,1.2134117647058824
2025-05-03,Atlanta Braves,Los Angeles Dodgers,3,10,0,1,0.6666666666666666,0.5,0.7804166666666666,3.4015,1.2617500000000001,0.6835714285714286,4.151785714285714,1.2976428571428573
2025-05-03,Baltimore Orioles,Kansas City Royals,0,4,0,1,0.5333333333333333,0.35294117647058826,0.7425999999999998,5.96,1.6903333333333335,0.5764117647058823,3.482117647058824,1.3284117647058822
2025-05-03,Milwaukee Brewers,Chicago Cubs,2,6,0,1,0.6428571428571429,0.6470588235294118,0.6514285714285714,3.4155714285714285,1.104,0.8232941176470588,3.8088235294117645,1.3633529411764707
2025-05-03,Texas Rangers,Seattle Mariners,1,2,0,1,0.6111111111111112,0.5384615384615384,0.6394444444444445,3.111111111111111,1.0987222222222224,0.8181538461538462,4.6989230769230765,1.4214615384615388
2025-05-03,Philadelphia Phillies,Arizona Diamondbacks,7,2,1,0,0.7058823529411765,0.5625,0.7754117647058824,3.7941176470588234,1.2195882352941176,0.7135624999999999,4.863625,1.3196875
2025-05-03,Miami Marlins,Athletics,9,6,1,0,0.47058823529411764,0.6666666666666666,0.7194117647058824,4.692529411764705,1.3435882352941177,0.719388888888889,3.733611111111111,1.3388888888888888
2025-05-03,Boston Red Sox,Minnesota Twins,3,4,0,1,0.6,0.2222222222222222,0.7613999999999999,3.727866666666667,1.3751999999999998,0.6133333333333333,4.251,1.2823888888888888
2025-05-03,San Francisco Giants,Colorado Rockies,6,3,1,0,0.6666666666666666,0.11764705882352941,0.6660666666666667,2.8394,1.2370666666666668,0.5198235294117647,5.026470588235294,1.5918235294117646
2025-05-03,Pittsburgh Pirates,San Diego Padres,1,2,0,1,0.4117647058823529,0.46153846153846156,0.658,4.816058823529411,1.3067058823529414,0.6804615384615383,4.846153846153846,1.4284615384615382
2025-05-03,Toronto Blue Jays,Cleveland Guardians,3,5,0,1,0.6470588235294118,0.4375,0.7245882352941176,4.56764705882353,1.1980588235294118,0.72375,5.121874999999999,1.4847499999999998
2025-05-03,Chicago White Sox,Houston Astros,3,8,0,1,0.375,0.38461538461538464,0.6233125,3.6875,1.2430625000000002,0.5980769230769231,4.168769230769231,1.2034615384615384
2025-05-03,New York Yankees,Tampa Bay Rays,2,3,0,1,0.6875,0.5,0.8591875000000001,3.768375,1.1943749999999997,0.5875000000000001,3.5181000000000004,1.0588
2025-05-04,Atlanta Braves,Los Angeles Dodgers,4,3,1,0,0.6153846153846154,0.5333333333333333,0.782,3.832153846153846,1.3014615384615384,0.6979333333333334,4.075,1.3074000000000001
2025-05-04,Cincinnati Reds,Washington Nationals,1,4,0,1,0.5,0.3333333333333333,0.6490555555555555,3.466666666666667,1.0797222222222222,0.6025555555555555,5.556611111111112,1.4816111111111112
2025-05-04,Los Angeles Angels,Detroit Tigers,1,13,0,1,0.5,0.4444444444444444,0.6615000000000001,4.583333333333333,1.3982500000000002,0.700888888888889,4.277777777777778,1.222388888888889
2025-05-04,Texas Rangers,Seattle Mariners,8,1,1,0,0.5789473684210527,0.5714285714285714,0.6284736842105264,3.0526315789473686,1.1110526315789473,0.8171428571428573,4.434714285714286,1.391357142857143
2025-05-04,Milwaukee Brewers,Chicago Cubs,4,0,1,0,0.6,0.6666666666666666,0.6365333333333333,3.5878666666666663,1.1118666666666668,0.8218333333333334,3.7083333333333335,1.3185
2025-05-04,Chicago White Sox,Houston Astros,5,4,1,0,0.35294117647058826,0.42857142857142855,0.614,3.9411764705882355,1.2680000000000002,0.6254285714285714,4.085285714285715,1.1968571428571428
2025-05-04,Philadelphia Phillies,Arizona Diamondbacks,9,11,0,1,0.7222222222222222,0.5294117647058824,0.7840555555555555,3.6944444444444446,1.2012222222222222,0.7081176470588234,4.974588235294117,1.3376470588235294
2025-05-04,San Francisco Giants,Colorado Rockies,9,3,1,0,0.6875,0.1111111111111111,0.6730625,2.8494375,1.2153125,0.5117222222222222,5.122222222222223,1.5797777777777777
2025-05-04,Toronto Blue Jays,Cleveland Guardians,4,5,0,1,0.6111111111111112,0.47058823529411764,0.7268888888888889,4.591666666666667,1.1747222222222222,0.7122352941176471,4.997058823529411,1.4823529411764704
2025-05-04,New York Yankees,Tampa Bay Rays,5,7,0,1,0.6470588235294118,0.5454545454545454,0.8380588235294119,3.723176470588235,1.1959999999999997,0.5746363636363637,3.3800909090909097,1.013090909090909
2025-05-04,Boston Red Sox,Minnesota Twins,4,5,0,1,0.5625,0.2631578947368421,0.7625624999999998,3.7448750000000004,1.3725624999999997,0.6194736842105263,4.185157894736842,1.2967894736842105
2025-05-04,Pittsburgh Pirates,San Diego Padres,0,4,0,1,0.3888888888888889,0.5,0.653,4.6596111111111105,1.2650000000000001,0.6606428571428571,4.571428571428571,1.4375714285714285
2025-05-04,Baltimore Orioles,Kansas City Royals,6,11,0,1,0.5,0.3888888888888889,0.7226249999999999,5.8375,1.6610625,0.5903333333333333,3.288666666666667,1.3039999999999998
2025-05-04,St. Louis Cardinals,New York Mets,5,4,1,0,0.625,0.5294117647058824,0.7948125,3.1454375,1.0271875000000001,0.7278823529411765,3.107764705882353,1.2570000000000001
2025-05-04,St. Louis Cardinals,New York Mets,6,5,1,0,0.6470588235294118,0.5,0.7924117647058824,3.195705882352941,1.064823529411765,0.7250000000000001,3.247611111111111,1.2705000000000002
2025-05-04,Miami Marlins,Athletics,2,3,0,1,0.5,0.631578947368421,0.723388888888889,4.7651666666666666,1.3615555555555556,0.734842105263158,4.029,1.3352105263157892
2025-05-05,Athletics,Seattle Mariners,7,6,1,0,0.4,0.5333333333333333,0.7101333333333333,5.326666666666667,1.5755333333333332,0.7856666666666668,4.364066666666667,1.4236000000000002
2025-05-05,Arizona Diamondbacks,New York Mets,4,5,0,1,0.5,0.47368421052631576,0.8022500000000001,4.0505625,1.238875,0.728421052631579,3.4319473684210524,1.3088947368421053
2025-05-05,St. Louis Cardinals,Pittsburgh Pirates,6,3,1,0,0.6666666666666666,0.3125,0.7969444444444445,3.2959444444444443,1.116777777777778,0.60975,4.102,1.263625
2025-05-05,Milwaukee Brewers,Houston Astros,5,1,1,0,0.625,0.4,0.6294375,3.363625,1.091,0.6394000000000001,4.012933333333334,1.2615333333333334
2025-05-05,Chicago Cubs,San Francisco Giants,9,2,1,0,0.5625,0.5555555555555556,0.7137499999999999,4.169875,1.3172500000000003,0.679888888888889,4.1499999999999995,1.2377777777777779
2025-05-05,Atlanta Braves,Cincinnati Reds,4,0,1,0,0.6428571428571429,0.5625,0.7815000000000001,3.7727142857142857,1.2799285714285715,0.7511249999999998,3.8984375,1.176625
2025-05-05,New York Yankees,San Diego Padres,3,4,0,1,0.6111111111111112,0.5333333333333333,0.8337222222222223,3.794111111111111,1.2591666666666665,0.6720666666666666,4.266666666666667,1.4158
2025-05-05,Miami Marlins,Los Angeles Dodgers,4,7,0,1,0.47368421052631576,0.5,0.703421052631579,4.6722631578947365,1.3600526315789474,0.6938125,4.1015625,1.3038125
2025-05-05,Kansas City Royals,Chicago White Sox,3,0,1,0,0.6875,0.1875,0.6515,2.9909375,1.0881875,0.6168125,4.4073125,1.4776875
2025-05-06,Minnesota Twins,Baltimore Orioles,9,1,1,0,0.6,0.3125,0.7151333333333335,2.990466666666667,1.1534000000000002,0.592875,4.703125,1.40975
2025-05-06,Arizona Diamondbacks,New York Mets,5,1,1,0,0.47058823529411764,0.5,0.7971176470588236,4.106411764705882,1.2509411764705882,0.74225,3.4603499999999996,1.3156500000000002
2025-05-06,Los Angeles Angels,Toronto Blue Jays,8,3,1,0,0.46153846153846156,0.3333333333333333,0.6482307692307694,5.230769230769231,1.461615384615385,0.5698666666666666,3.9134666666666664,1.2997333333333332
2025-05-06,St. Louis Cardinals,Pittsburgh Pirates,2,1,1,0,0.6842105263157895,0.29411764705882354,0.8130000000000001,3.2803684210526316,1.1223157894736844,0.6120588235294119,4.257764705882353,1.2922352941176471
2025-05-06,Milwaukee Brewers,Houston Astros,4,3,1,0,0.6470588235294118,0.375,0.6404117647058823,3.2245882352941173,1.0856470588235294,0.6324375000000001,4.1136875,1.2842500000000001
2025-05-06,Kansas City Royals,Chicago White Sox,4,3,1,0,0.7058823529411765,0.17647058823529413,0.651,2.815,1.076470588235294,0.6072352941176471,4.346588235294117,1.479
2025-05-06,Chicago Cubs,San Francisco Giants,5,14,0,1,0.5882352941176471,0.5263157894736842,0.7189411764705881,4.042235294117647,1.285529411764706,0.672421052631579,4.109210526315789,1.2515789473684211
2025-05-06,Athletics,Seattle Mariners,3,5,0,1,0.4375,0.5,0.71925,5.2494375,1.5623125,0.7721875000000001,4.3635,1.4435000000000002
2025-05-06,New York Yankees,San Diego Padres,12,3,1,0,0.5789473684210527,0.5625,0.822842105263158,3.8049473684210526,1.2513684210526315,0.661125,4.125,1.39675
2025-05-06,Washington Nationals,Cleveland Guardians,10,9,1,0,0.5625,0.5,0.7636875000000001,4.9,1.4137499999999998,0.7144444444444445,4.830555555555555,1.461722222222222
2025-05-06,Washington Nationals,Cleveland Guardians,1,9,0,1,0.5882352941176471,0.47368421052631576,0.7677058823529412,5.141176470588236,1.4482352941176468,0.7245263157894738,5.109210526315789,1.483473684210526
2025-05-06,Atlanta Braves,Cincinnati Reds,2,1,1,0,0.6666666666666666,0.5294117647058824,0.7748,3.5212,1.2390666666666668,0.7201764705882351,3.9338235294117645,1.1809411764705882
2025-05-06,Boston Red Sox,Texas Rangers,1,6,0,1,0.5294117647058824,0.3333333333333333,0.754705882352941,3.8187058823529414,1.3702352941176468,0.6224000000000001,4.265333333333333,1.2997333333333334
2025-05-06,Tampa Bay Rays,Philadelphia Phillies,4,8,0,1,0.4090909090909091,0.4,0.7000454545454546,3.6,1.233818181818182,0.6345333333333334,4.0312,1.4087333333333332
2025-05-06,Miami Marlins,Los Angeles Dodgers,5,4,1,0,0.45,0.5294117647058824,0.7025,4.78865,1.36985,0.7082941176470589,4.095588235294118,1.3120588235294117
2025-05-07,Los Angeles Angels,Toronto Blue Jays,5,4,1,0,0.5,0.3125,0.6665714285714286,5.071428571428571,1.436571428571429,0.580625,4.231375,1.31225
2025-05-07,Colorado Rockies,Detroit Tigers,6,8,0,1,0.26666666666666666,0.47368421052631576,0.7083333333333334,5.484866666666666,1.5293333333333332,0.7238947368421054,4.105263157894737,1.2106842105263158
2025-05-07,Kansas City Royals,Chicago White Sox,2,1,1,0,0.7222222222222222,0.16666666666666666,0.6573333333333333,2.769722222222222,1.0968888888888888,0.6074444444444445,4.28511111111111,1.4835
2025-05-07,Minnesota Twins,Baltimore Orioles,5,2,1,0,0.625,0.29411764705882354,0.7216875000000001,2.8660625,1.1230000000000002,0.5765294117647058,4.955882352941177,1.4077058823529411
2025-05-07,Atlanta Braves,Cincinnati Reds,3,4,0,1,0.6875,0.5,0.7634375,3.3573749999999998,1.2241250000000001,0.7071111111111109,3.7708333333333335,1.1893888888888888
2025-05-07,New York Yankees,San Diego Padres,4,3,1,0,0.6,0.5294117647058824,0.8302000000000002,3.7647,1.25545,0.6625882352941176,4.676470588235294,1.4248823529411765
2025-05-07,Tampa Bay Rays,Philadelphia Phillies,0,7,0,1,0.391304347826087,0.4375,0.6949565217391305,3.7913043478260873,1.262304347826087,0.6605000000000001,4.029249999999999,1.3762499999999998
2025-05-07,Boston Red Sox,Texas Rangers,6,4,1,0,0.5,0.375,0.7384444444444442,3.9398888888888894,1.405222222222222,0.6384375,4.06125,1.267125
2025-05-07,Athletics,Seattle Mariners,5,6,0,1,0.4117647058823529,0.5294117647058824,0.7191764705882352,5.234764705882353,1.5619411764705884,0.7737058823529414,4.283294117647059,1.4501176470588237
2025-05-07,Chicago Cubs,San Francisco Giants,1,3,0,1,0.5555555555555556,0.55,0.7127777777777777,4.363111111111111,1.3151111111111113,0.6858000000000001,4.108299999999999,1.25265
2025-05-07,St. Louis Cardinals,Pittsburgh Pirates,5,0,1,0,0.7,0.2777777777777778,0.7945,3.16635,1.1051000000000002,0.5984444444444446,4.146222222222223,1.276
2025-05-07,Milwaukee Brewers,Houston Astros,1,9,0,1,0.6666666666666666,0.35294117647058826,0.6446666666666667,3.212111111111111,1.0747222222222221,0.6284705882352942,4.1364117647058825,1.2822352941176471
